COUNTRY CODE,ecoregion,n_checklists,n_observers,n_tourist,n_tourist_ecoregion,local,local_ecoregion,date_range_cell,date_range_ecoregion,guided,guided_ecoregion
US,Sierra Madre Oriental pine-oak forests,47665,7422,17848,16596,29817,31069,327509232.11580825,333157852.57946082,0.09769009929675771064,0.09032827758154996883
US,Sierra Nevada forests,389234,21790,71776,47824,317458,341410,417669876.74046974,522931697.02543971,0.03429431169887978550,0.02509112984219080896
US,Snake-Columbia shrub steppe,1103272,24779,119319,57064,983953,1046208,462187633.20740488,566770601.98246670,0.02519906477298680385,0.01581273595085215568
US,Sonoran desert,1495688,48758,179620,104659,1316068,1391029,467927978.70357989,556802541.63595616,0.02742504046157612735,0.01854434474692185258
US,South Central Rockies forests,361000,23417,128070,82451,232930,278549,246952045.13684211,330251068.95955679,0.04480234685875279561,0.03744603528908090867
US,South Florida rocklands,255046,19843,64678,55512,190368,199534,304345276.11803361,327167569.54588584,0.06556222327930037689,0.06091599642537980340
US,Southeastern conifer forests,3589558,80024,341195,160660,3248363,3428898,387378338.76059392,482632808.61833128,0.01395746546547981569,0.00805176463806545517
US,Southeastern mixed forests,5324137,103119,254488,144570,5069649,5179567,476359263.02272087,556693565.20735661,0.00493248702349887307,0.00302778372347011246
US,Southern Great Lakes forests,6841513,100946,321337,177688,6520176,6663825,534024016.70998798,622206850.85863317,0.00836784416620820159,0.00536776467972392054
US,Tamaulipan mezquital,607129,21199,141432,113254,465697,493875,333817400.85154885,386225940.20051752,0.09368851190855395480,0.08191053516162158129
US,Texas blackland prairies,898982,33302,66411,49439,832571,849543,453630925.76447582,490589394.73137393,0.01032041987268816597,0.00862349042504803720
US,Upper Midwest forest-savanna transition,3745861,58405,180029,100940,3565832,3644921,504797165.03650296,582603756.36234233,0.00648490807420036578,0.00439518075968113469
US,Wasatch and Uinta montane forests,207647,12642,26769,22867,180878,184780,409827950.08837113,456393984.60656788,0.02351408101463496988,0.02240390520103666851
US,Western Great Lakes forests,1419397,31869,204751,97578,1214646,1321819,442793777.59203380,568593740.81810797,0.04103666447270804244,0.02575447314725585447
US,Western Gulf coastal grasslands,1645520,41486,196225,111344,1449295,1534176,470876621.33112937,542655207.27697020,0.03452546022079204973,0.02294128978888800752
US,Western short grasslands,2318621,44174,199163,86596,2119458,2232025,441110136.09140951,533122421.66287634,0.01975345685494961618,0.01010385697688287707
US,Willamette Valley forests,1445878,25620,51593,44909,1394285,1400969,572869057.79215121,603850313.24855901,0.00573907856615349656,0.00504307925152322372
US,Wyoming Basin shrub steppe,201832,11955,45032,28775,156800,173057,348660092.60771335,398471905.77510008,0.04439001109750277438,0.03921589810348459723
US,,4572017,142387,654442,,3917575,,462102188.46832809,,0.04574518032572198734,0.00000000000000000000
UY,Atlantic Coast restingas,113,30,21,24,92,89,136333847.78761062,51473755.752212389381,0.06000000000000000000,0.05208333333333333333
UY,Espinal,102,39,13,22,89,80,183474635.29411765,158433882.35294118,0.00000000000000000000,0.00000000000000000000
UY,Humid Pampas,852,170,217,204,635,648,154289509.85915493,140099425.35211268,0.18014705882352941176,0.16707616707616707617
UY,Southern Cone Mesopotamian savanna,13,5,9,9,4,4,113689107.69230769,25674092.307692307692,0.00000000000000000000,0.00000000000000000000
UY,Uruguayan savanna,103090,2659,16210,10793,86880,92297,255100229.90396741,328245936.87069551,0.07428494668099528809,0.05013488527174077779
UY,,5002,1023,1368,,3634,,216493924.03038784,,0.04769854519437157167,
UZ,Alai-Western Tian Shan steppe,2830,445,2154,1911,676,919,20615253.710247349823,32031838.303886925795,0.09266666666666666667,0.07811568276684555754
UZ,Badghyz and Karabil semi-desert,34,15,32,32,2,2,1715294.117647058824,1837270.588235294118,0.00000000000000000000,0.00000000000000000000
UZ,Central Asian northern desert,157,17,131,96,26,61,17928825.477707006369,47181554.140127388535,0.15789473684210526316,0.03174603174603174603
UZ,Central Asian riparian woodlands,351,96,295,263,56,88,16711138.461538461538,23852307.692307692308,0.03278688524590163934,0.04697986577181208054
UZ,Central Asian southern desert,4419,291,3074,2766,1345,1653,39230703.054989816701,57838533.604887983707,0.08982983775227542541,0.08558072635742538655
UZ,Gissaro-Alai open woodlands,1679,238,1291,1180,388,499,12375989.517569982132,37726799.285288862418,0.17331022530329289428,0.15650080256821829856
UZ,Lake,4,4,3,1,1,3,13176000.000000000000,182649600.00000000,0.00000000000000000000,0.25000000000000000000
UZ,Tian Shan montane steppe and meadows,1,1,1,1,0,0,0.00000000000000000000,0.00000000000000000000,,
VA,Italian sclerophyllous and semi-deciduous forests,1356,1103,1125,957,231,399,48082938.053097345133,91144353.982300884956,0.04713114754098360656,0.04306220095693779904
VC,Bahamian-Antillean mangroves,1753,184,445,307,1308,1446,407475756.75984027,514023911.46605819,0.07206588881262868909,0.06692406692406692407
VC,Caribbean shrublands,1901,389,729,522,1172,1379,374403378.43240400,503053342.03051026,0.10092961487383798141,0.08543922984356197353
VC,Lesser Antillean dry forests,212,72,96,72,116,140,633038535.84905660,744012000.00000000,0.07643312101910828025,0.07909604519774011299
VC,Windward Islands moist forests,2637,412,1056,979,1581,1658,233061788.39590444,251450277.13310580,0.19405756731662024141,0.17438202247191011236
VC,,1012,257,599,,413,,274472395.25691700,,0.29639889196675900277,0.00000000000000000000
VE,Amazon-Orinoco-Southern Caribbean mangroves,12782,479,839,690,11943,12092,248586035.11187608,225528705.99280238,0.02326905866080872183,0.01988521542316708431
VE,Apure-Villavicencio dry forests,5295,310,942,824,4353,4471,223046846.00566572,229372745.60906516,0.06774127729034890839,0.07707952003254016677
VE,Araya and Paria xeric scrub,5395,281,866,869,4529,4526,236412628.58202039,237716043.44763670,0.04835390946502057613,0.05038042360682706148
VE,Catatumbo moist forests,1225,104,153,237,1072,988,124747211.75510204,100002674.938775510204,0.05203816131830008673,0.12303664921465968586
VE,Cordillera La Costa montane forests,88722,1223,3713,3235,85009,85487,293967904.56482045,369907654.77784540,0.01630810337679089695,0.01500252722510683270
VE,Cordillera Oriental montane forests,3250,128,919,614,2331,2636,231008397.78461538,308539849.84615385,0.23632874960025583626,0.15993690851735015773
VE,Cordillera de Merida páramo,2258,320,699,760,1559,1498,245951183.70239150,199652913.37466785,0.17539400101677681749,0.17681007345225603358
VE,Guajira-Barranquilla xeric scrub,5981,156,312,305,5669,5676,229996381.07339910,239391951.31248955,0.03416624171341152473,0.03512046148625721072
VE,Guianan Highlands moist forests,4511,278,952,696,3559,3815,327543032.05497672,353173589.18199956,0.07201594816845252928,0.03969615290370007351
VE,Guianan moist forests,7858,257,1291,1026,6567,6832,123528140.49376432,186032680.07126495,0.04962095106822880772,0.03570458865055661146
VE,Guianan piedmont and lowland moist forests,2041,327,979,680,1062,1361,98568049.387555120039,194022227.53552180,0.17776341305753070459,0.13431085043988269795
VE,Guianan savanna,1818,234,802,557,1016,1261,190215635.64356436,235075342.57425743,0.22523744911804613297,0.14740259740259740260
VE,Japurá-Solimoes-Negro moist forests,7,2,7,3,0,4,7084800.000000000000,142263771.42857143,0.00000000000000000000,0.42857142857142857143
VE,La Costa xeric shrublands,65411,1131,3035,2258,62376,63153,286303013.35249423,282301577.60621302,0.01849010521042084168,0.01311623699683401176
VE,Lara-Falcón dry forests,12339,232,974,707,11365,11632,286467872.21006565,295192430.63457330,0.05707931801334321720,0.04463920058972888852
VE,Llanos,13586,819,4362,2191,9224,11395,109088776.093036949801,303787284.08655969,0.11656173487233298356,0.06133030867698290529
VE,Maracaibo dry forests,7717,176,478,440,7239,7277,206274295.60710121,208316188.36335363,0.04623062779091147885,0.04178163184864012613
VE,Negro-Branco moist forests,333,78,190,91,143,242,69204324.324324324324,202504475.67567568,0.20229007633587786260,0.14765100671140939597
VE,Northern Andean páramo,346,67,149,104,197,242,191668910.98265896,221056647.39884393,0.33750000000000000000,0.24464831804281345566
VE,Orinoco Delta swamp forests,1253,171,268,271,985,982,200820423.30407023,181870620.90981644,0.08021877848678213309,0.07380738073807380738
VE,Orinoco wetlands,374,53,75,109,299,265,153537882.35294118,180279606.41711230,0.03625377643504531722,0.05079365079365079365
VE,Pantepui,2580,259,997,777,1583,1803,214332647.44186047,239894020.46511628,0.13748258244310264747,0.09103199639477242001
VE,Paraguana xeric scrub,27365,387,1055,921,26310,26444,295814927.62287594,306841155.75369998,0.01916944753429736745,0.01593418809753205366
VE,Rio Negro campinarana,30,7,15,15,15,15,35631360.000000000000,47324160.000000000000,0.25000000000000000000,0.25000000000000000000
VE,Venezuelan Andes montane forests,73862,774,4836,3972,69026,69890,312809865.31640086,402127911.79226124,0.03188846712068773027,0.02502570658366450824
VE,,9298,836,1709,,7589,,193743952.85007529,,0.05007221954742416948,0.00000000000000000000
VG,Caribbean shrublands,1566,470,788,612,778,954,129548800.00000000,165179586.20689655,0.06294416243654822335,0.06074342701722574796
VG,Leeward Islands moist forests,344,190,193,232,151,112,78025227.906976744186,49382372.093023255814,0.05434782608695652174,0.14545454545454545455
VG,,3359,735,1766,,1593,,109840713.54569812,,0.06783681214421252372,
VI,Bahamian-Antillean mangroves,261,60,80,62,181,199,264406179.31034483,213456662.06896552,0.01081081081081081081,0.00490196078431372549
VI,Caribbean shrublands,14346,2099,5398,4753,8948,9593,259927714.93099122,280324565.11919699,0.02121542579557846733,0.01949152542372881356
VI,Leeward Islands moist forests,5722,1488,2357,2603,3365,3119,291427169.80076896,263215335.05767214,0.02233315817130846033,0.02578319933462711395
VI,,5905,1355,2190,,3715,,238987696.66384420,,0.01921673558744830941,
VN,Cardamom Mountains rain forests,477,122,373,365,104,112,18723079.245283018868,23000694.339622641509,0.00000000000000000000,0.00000000000000000000
VN,Central Indochina dry forests,747,198,495,334,252,413,86039710.843373493976,159548067.46987952,0.28260869565217391304,0.20701754385964912281
VN,Indochina mangroves,1739,551,1048,836,691,903,82208730.534790109258,130380630.70730305,0.06422018348623853211,0.07304347826086956522
VN,Luang Prabang montane rain forests,21,4,2,2,19,19,47787428.571428571429,55324800.000000000000,0.00000000000000000000,0.00000000000000000000
VN,Northern Annamites rain forests,1567,314,1286,1236,281,331,62472548.308870453095,85951072.878111040204,0.17267759562841530055,0.16528066528066528067
VN,Northern Indochina subtropical forests,4217,691,2663,2006,1554,2211,124938251.83779938,200216869.24353806,0.08401400233372228705,0.11067323481116584565
VN,Northern Vietnam lowland rain forests,6071,1254,4854,4711,1217,1360,62105973.711085488387,75456374.765277549003,0.13479957431713373537,0.13844587716321683068
VN,Red River freshwater swamp forests,3645,999,2341,2320,1304,1325,64012657.777777777778,66989037.037037037037,0.06133333333333333333,0.05761099365750528541
VN,South China-Vietnam subtropical evergreen forests,2064,596,1419,1128,645,936,93294460.465116279070,179181334.88372093,0.05947955390334572491,0.07137490608564988730
VN,Southeastern Indochina dry evergreen forests,15133,1756,9573,6883,5560,8250,85027728.434547016454,160576446.81160378,0.15700915969733174034,0.14036760880873937923
VN,Southern Annamites montane rain forests,15853,1108,10265,9514,5588,6339,118197314.628146092222,138197805.53838390,0.21320470838127267900,0.22132127005804028679
VN,Southern Vietnam lowland dry forests,6238,1114,3445,3107,2793,3131,101948703.55883296,120180640.97467137,0.06698950766747376917,0.05696202531645569620
VN,Tonle Sap freshwater swamp forests,1000,385,922,904,78,96,21487939.200000000000,29605392.000000000000,0.00000000000000000000,0.00325732899022801303
VN,Tonle Sap-Mekong peat swamp forests,975,188,400,379,575,596,151162781.53846154,175478931.69230769,0.02998500749625187406,0.02949852507374631268
VN,,2576,1039,1921,,655,,56201858.385093167702,,0.02764067127344521224,
VU,Vanuatu rain forests,5801,326,1486,1269,4315,4532,219687214.20444751,287747924.28891570,0.02906486941870261163,0.03345648604269293924
VU,,1570,281,1048,,522,,77366687.388535031847,,0.07725321888412017167,
WF,Fiji tropical moist forests,41,15,33,18,8,23,9872780.487804878049,106579668.29268293,0.00000000000000000000,0.00000000000000000000
WF,,163,28,104,,59,,47692269.938650306748,,0.00000000000000000000,
WS,Samoan tropical moist forests,2243,246,1312,1292,931,951,67695343.736067766384,82119290.236290682122,0.01149425287356321839,0.01130856219709208401
WS,,703,140,494,,209,,66437790.042674253201,,0.00840336134453781513,
XK,Balkan mixed forests,2026,158,512,348,1514,1678,102026075.41954590,152958150.44422507,0.00648929266709928618,0.00591715976331360947
XK,Dinaric Mountains mixed forests,64,21,46,42,18,22,10883700.000000000000,92296800.000000000000,0.00000000000000000000,0.00000000000000000000
XK,Pindus Mountains mixed forests,2,2,2,2,0,0,691200.000000000000,129600.000000000000,,
XX,Antipodes Subantarctic Islands tundra,29,7,29,27,0,2,190675.862068965517,10019420.689655172414,,0.00000000000000000000
XX,,20570,2284,18664,,1906,,15062044.375303840544,,0.06872786445869627644,0.00000000000000000000
YE,Arabian Peninsula coastal fog desert,141,37,91,37,50,104,39530757.446808510638,260127114.89361702,0.00000000000000000000,0.00925925925925925926
YE,Red Sea Nubo-Sindian tropical desert and semi-desert,24,9,24,18,0,6,68400.000000000000,122266800.00000000,,0.00000000000000000000
YE,Socotra Island xeric shrublands,901,67,802,797,99,104,4569994.228634850166,4961527.192008879023,0.00000000000000000000,0.00000000000000000000
YE,Southwestern Arabian foothills savanna,215,30,97,50,118,165,178487531.16279070,337899147.90697674,0.00000000000000000000,0.00000000000000000000
YE,Southwestern Arabian montane woodlands,217,40,102,92,115,125,159146809.21658986,200679329.03225806,0.00819672131147540984,0.00757575757575757576
YE,,321,82,196,,125,,25619080.373831775701,,0.00000000000000000000,
YT,Comoros forests,720,56,135,134,585,586,63207120.000000000000,63298200.000000000000,0.01380368098159509202,0.01378254211332312404
YT,,282,50,87,,195,,60631659.574468085106,,0.02066115702479338843,
ZA,Albany thickets,6142,951,2398,2290,3744,3852,151436467.60013025,143963036.40507978,0.01406799531066822978,0.01462522851919561243
ZA,Drakensberg alti-montane grasslands and woodlands,3502,867,2447,2548,1055,954,87630546.202170188464,71303388.692175899486,0.22730627306273062731,0.23932926829268292683
ZA,"Drakensberg montane grasslands, woodlands and forests",59967,4059,30002,22198,29965,37769,170812047.90634849,253176051.14813147,0.13625918082278195828,0.12114756709405112686
ZA,Highveld grasslands,80116,5958,23591,18495,56525,61621,231132832.31314594,296656126.57646413,0.05860668071020162504,0.05895786056932755005
