COUNTRY CODE,ecoregion,n_checklists,n_observers,n_tourist,n_tourist_ecoregion,local,local_ecoregion,date_range_cell,date_range_ecoregion,guided,guided_ecoregion
US,Arctic coastal tundra,30413,1841,16801,15155,13612,15258,112492004.550685562095,150805917.36428501,0.30394660954107275274,0.28237833594976452119
US,Arctic foothills tundra,3786,393,2364,1690,1422,2096,76170043.740095087163,127057589.85736926,0.07745564690610125487,0.04680851063829787234
US,Arizona Mountains forests,502980,24831,81719,49700,421261,453280,335154418.13193368,410412103.00846952,0.02634098763672640467,0.01861814626266061579
US,Atlantic coastal pine barrens,858673,25294,35897,34985,822776,823688,560087223.36162893,536363274.23361396,0.00892915999976029101,0.00887293156673633348
US,Bahamian-Antillean mangroves,1,1,1,0,0,1,0.00000000000000000000,36028800.000000000000,,0.00000000000000000000
US,Beringia lowland tundra,23623,1867,5589,4045,18034,19578,268437397.31617491,353580246.77644668,0.07560869354760637011,0.06497878620180778454
US,Beringia upland tundra,58328,2559,32979,30802,25349,27526,134685410.56096557,154215847.04430119,0.37299470408597162627,0.36155816353836155816
US,Blue Mountains forests,159157,5562,17729,11133,141428,148024,450538560.01809534,541256851.09420258,0.02914909618328812011,0.01778715706964124209
US,British Columbia mainland coastal forests,71087,7072,10035,9107,61052,61980,511579028.28927933,517062919.07099751,0.02055577880127353096,0.02121601763409257899
US,Brooks-British Range tundra,6796,577,3992,2884,2804,3912,82441262.860506180106,121239821.07121836,0.08112290008841732980,0.06526236599586232838
US,California Central Valley grasslands,915294,24874,52387,36246,862907,879048,529168997.93246760,573406943.61549404,0.01096044028283099404,0.00783727762454991265
US,California coastal sage and chaparral,2061590,52746,148200,105877,1913390,1955713,461402142.70655174,500842762.73905093,0.01533707472957430534,0.01204537069522759236
US,California interior chaparral and woodlands,2195600,52533,142343,101222,2053257,2094378,506759882.57970486,540949515.34049918,0.01164502284263717268,0.00845717064317185598
US,California montane chaparral and woodlands,443871,22746,40046,34653,403825,409218,479984811.95482471,490710668.55370141,0.02349044500932368693,0.02198150694495393303
US,Canadian Aspen forests and parklands,3533,447,1107,989,2426,2544,205045712.53891877,236828758.33569205,0.10599863667348329925,0.09751243781094527363
US,Cascade Mountains leeward forests,87178,5513,10191,9248,76987,77930,510749065.82853472,532158377.90268187,0.02383196111496875310,0.02344912388564402090
US,Central Pacific coastal forests,468133,20853,59008,39098,409125,429035,466553503.75384773,503445719.98128737,0.01836989352645511901,0.01420434584533650043
US,Central U.S. hardwood forests,2014526,47131,158423,81080,1856103,1933446,452256171.30143766,548239177.92433555,0.00958379273342748731,0.00599011999202547339
US,Central and Southern Cascades forests,178702,15094,30551,24534,148151,154168,406140279.15971841,412812316.60305984,0.02866564716395743262,0.02798151341995593172
US,Central and Southern mixed grasslands,712489,20213,97643,45720,614846,666769,410115221.56721016,516488998.70061152,0.02340530436265165909,0.01611895941228176661
US,Central forest-grasslands transition,4082978,75113,245024,133236,3837954,3949742,520550456.54696156,608575480.86205706,0.00796115674524375233,0.00486546679116072117
US,Central tall grasslands,1180800,26077,96096,49201,1084704,1131599,432737539.24390244,513940668.29268293,0.00915802631223977770,0.00587205479068726214
US,Chihuahuan desert,1089385,33735,231221,117735,858164,971650,346804123.74761907,456330209.46534054,0.07491816084547369445,0.04879194811072882026
US,Colorado Plateau shrublands,1149641,40379,219736,93339,929905,1056302,399273162.24525743,502137751.19293762,0.02941974468169688778,0.01712308937993480157
US,Colorado Rockies forests,818501,37200,129348,77112,689153,741389,377825445.82352373,450835484.58657961,0.03706942412104787959,0.02558646453722757975
US,Cook Inlet taiga,156387,9388,32554,30510,123833,125877,348270308.44251760,349757138.48337777,0.05231909871555381786,0.05221765368580428964
US,Copper Plateau taiga,5315,1098,2609,2432,2706,2883,164409885.38099718,180444522.44590781,0.09040543943591035004,0.08756783423778983720
US,East Central Texas forests,307800,11454,20036,15434,287764,292366,504845092.49122807,537844104.70175439,0.01062762300583756517,0.00936449012197332295
US,Eastern Canadian forests,3,3,3,3,0,0,57600.000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
US,Eastern Cascades forests,292280,13699,42312,29005,249968,263275,435518989.11181059,481819825.93129875,0.04103576751117734724,0.02997485489025282792
US,Eastern Great Lakes lowland forests,923015,19675,38722,29050,884293,893965,587813731.54369106,611493448.52683868,0.00644171710554264927,0.00480988624818879803
US,Eastern forest-boreal transition,248809,9637,22371,17308,226438,231501,462551272.52149239,486497899.49398937,0.01950102939860104091,0.01514813520941802371
US,Edwards Plateau savanna,654486,23065,64829,49141,589657,605345,391909193.67442543,446595116.09904566,0.02484482121198362921,0.02145057540980989928
US,Everglades,480464,28330,79307,62739,401157,417725,368236565.86632922,409606071.06463752,0.03267245860250983887,0.02783581158483332766
US,Flint Hills tall grasslands,98125,4736,9973,8568,88152,89557,427337590.96662420,449744402.75159236,0.01602830974188176520,0.01487653451507698309
US,Florida sand pine scrub,142908,12143,12552,14743,130356,128165,405824713.47720212,361676119.97648837,0.01360361369320939262,0.01620032793574272912
US,Great Basin montane forests,15296,3122,5397,5060,9899,10236,179578479.91631799,198500000.83682008,0.09016193343640654244,0.09261506106931974440
US,Great Basin shrub steppe,920883,28194,114654,61846,806229,859037,406762729.28482771,473035527.08259355,0.02783778735581548611,0.02042463224683404618
US,Hawaii tropical dry forests,165932,15760,66860,52475,99072,113457,314396094.20726563,372007232.74594412,0.13292797080131205311,0.11198929514090564872
US,Hawaii tropical high shrublands,7549,2994,3851,4150,3698,3399,209647831.71280964,172710864.59133660,0.07038183694530443756,0.08333333333333333333
US,Hawaii tropical low shrublands,87800,14353,44459,35785,43341,52015,184207146.97038724,216543294.61503417,0.11351071181755355909,0.09941000187300992695
US,Hawaii tropical moist forests,112025,14325,56401,42903,55624,69122,190415275.19035929,244743155.57420219,0.10320625299090764077,0.08743240524902083752
US,Interior Alaska-Yukon lowland taiga,67201,3586,14403,10631,52798,56570,315539841.75235488,418143696.90927218,0.04045710387173801808,0.03487949218104274804
US,Interior Yukon-Alaska alpine tundra,8344,1062,2885,2159,5459,6185,204343041.22722915,262282079.76989453,0.04376302470973504019,0.05163797890061077179
US,Klamath-Siskiyou forests,256944,8620,18218,14809,238726,242135,540276730.24472259,569016798.61759761,0.01388180263431797124,0.01283865177986724769
US,Lake,743353,35325,48656,34212,694697,709141,495051860.11168314,480146069.06382298,0.01356857437302908875,0.01077790273092034931
US,Middle Atlantic coastal forests,2419705,60482,234602,114121,2185103,2305584,429035824.69036515,511766002.03942216,0.01825799810773183604,0.01069082955467560263
US,Mississippi lowland forests,480194,18397,57583,35845,422611,444349,505300158.17940249,580928974.79268796,0.01893959937809596124,0.01506612794376714550
US,Mojave desert,436358,24844,74547,47320,361811,389038,405272077.88833939,480597879.78861394,0.02481577189375618193,0.01965159928728354698
US,Montana Valley and Foothill grasslands,468796,12810,47980,31921,420816,436875,398486691.11511190,445328221.58550841,0.01996575342465753425,0.01618398637137989779
US,Nebraska Sand Hills mixed grasslands,71494,4234,14144,10846,57350,60648,375457574.80068257,391608277.95339469,0.03330519408120032493,0.02797826990258391173
US,New England-Acadian forests,1887761,40286,136971,82127,1750790,1805634,590701324.98171114,682488619.62165761,0.01378621423023544458,0.01047534486771327457
US,North Central Rockies forests,272363,12085,48375,32195,223988,240168,343307893.77411763,415935952.72191891,0.02215666556787408672,0.01905248412625563214
US,Northeastern coastal forests,10105642,144082,368195,218768,9737447,9886874,579459270.22960045,659278984.46432201,0.00628447113648015734,0.00355445250900694198
US,Northern California coastal forests,438079,18428,33425,28562,404654,409517,556567281.79894494,557466573.18702791,0.01776761663742942321,0.01626521367582403195
US,Northern Cordillera forests,52,51,45,43,7,9,52559446.153846153846,80725846.153846153846,0.04166666666666666667,0.00000000000000000000
US,Northern Pacific coastal forests,130318,8556,25785,21400,104533,108918,490768378.59390107,511255907.81933424,0.04004493951454873237,0.03805883754979740543
US,Northern mixed grasslands,166003,5773,24347,15165,141656,150838,450279143.29259110,529002248.02684289,0.02288555237792606715,0.01998206004160543543
US,Northern short grasslands,501845,16376,135838,64760,366007,437085,283735267.51247895,417628471.96883500,0.04483882152339427100,0.03386288705053930979
US,Northern tall grasslands,171895,4576,15729,11122,156166,160773,418750416.37278571,454391897.88184648,0.01800629668043426229,0.01349675436633010484
US,Northwestern Hawaii scrub,152,21,28,16,124,136,108252378.94736842,196331494.73684211,0.02325581395348837209,0.02158273381294964029
US,Ogilvie-MacKenzie alpine tundra,375,51,88,87,287,288,160626124.80000000,107623987.20000000,0.00967741935483870968,0.00964630225080385852
US,Okanagan dry forests,77325,3637,6643,5819,70682,71506,420177649.72259942,429497434.75460718,0.02231229018259231966,0.01647708718841841733
US,Ozark Mountain forests,232863,9113,26295,19562,206568,213301,568625490.27711573,666258682.40811121,0.01129708287334169115,0.00924409722539862596
US,Pacific Coastal Mountain icefields and tundra,88491,9367,26447,22801,62044,65690,357372927.79604706,377415554.39536224,0.06015959866036357622,0.05751114194977449227
US,Palouse grasslands,312239,8750,23288,15556,288951,296683,393288602.01576357,430305255.97122717,0.01822549690649702728,0.01167910719126232207
US,Piney Woods forests,438347,15049,44583,27773,393764,410574,477399952.80816340,563647082.40001643,0.01982541760129233793,0.01587271422938233715
US,Puget lowland forests,1550010,36858,75686,61447,1474324,1488563,523826714.09448971,563610214.35887510,0.00628783710333244643,0.00510193892318732717
US,Rock and Ice,2153,1504,1461,1636,692,517,129436510.17185323,70245326.892707849512,0.13632365875109938434,0.05758157389635316699
US,Sierra Madre Occidental pine-oak forests,468021,23213,112386,95684,355635,372337,363838919.98692366,387773136.84642356,0.11913911302977257352,0.10473411971774498502
US,Sierra Madre Oriental pine-oak forests,42879,6705,16247,15114,26632,27765,300678365.29769817,302343651.29783810,0.10508307478180183837,0.09812066693405145247
US,Sierra Nevada forests,375664,20761,68178,45521,307486,330143,411793698.39430981,514279556.89765322,0.03515437421287725264,0.02570315730424800409
US,Snake-Columbia shrub steppe,1054598,24171,116085,55835,938513,998763,437100752.13948822,538498490.91009086,0.02622032363718120887,0.01647157975424133157
US,Sonoran desert,1455814,47464,172941,101845,1282873,1353969,464179875.47530110,550619194.93122061,0.02787096411003205083,0.01887389559616278870
US,South Central Rockies forests,348542,22291,122032,78800,226510,269742,244286091.84545908,324219724.04817784,0.04564318449848478063,0.03812327593765385886
US,South Florida rocklands,244327,18828,61511,53143,182816,191184,298563401.43496216,319278193.16244214,0.06748037781029666090,0.06284050041639333585
US,Southeastern conifer forests,3513084,78389,329804,156179,3183280,3356905,382311907.51647271,474979388.64245774,0.01414199903086895703,0.00814061528460799276
US,Southeastern mixed forests,5226072,102113,250488,142819,4975584,5083253,462210993.72408187,541086342.69103066,0.00500550117418765862,0.00307187004130182862
US,Southern Great Lakes forests,6694375,99941,316013,175448,6378362,6518927,522627390.82862851,609360937.59384558,0.00852198650273541432,0.00546720438984890092
US,Tamaulipan mezquital,574771,20156,134437,108105,440334,466666,325948258.06034055,375999586.65694685,0.09762293073612961517,0.08547301216632424321
US,Texas blackland prairies,873030,32649,65063,48517,807967,824513,444802260.29895880,481289887.81416446,0.01057721658825410515,0.00884088439919156763
US,Upper Midwest forest-savanna transition,3625714,57586,176143,99429,3449571,3526285,498281349.95843577,575878981.28181098,0.00667744926070791085,0.00452058395666054962
US,Wasatch and Uinta montane forests,202272,12236,25938,22181,176334,180091,403316945.75225439,449457921.07261509,0.02394937530423495051,0.02276863628357786756
US,Western Great Lakes forests,1367837,30948,199062,95420,1168775,1272417,432881929.12576572,556399453.69163139,0.04238122667339998264,0.02657766815729328249
US,Western Gulf coastal grasslands,1542045,40298,188740,107744,1353305,1434301,439394008.05968697,510331216.25789131,0.03660981770746968240,0.02428532348056253281
US,Western short grasslands,2267236,43324,193600,84577,2073636,2182659,431989952.80597168,521918680.54318121,0.02008220175849331460,0.01026578013063156659
US,Willamette Valley forests,1416299,25209,50725,44185,1365574,1372114,563886808.72838292,594225754.58091829,0.00581979935176076478,0.00512104484925222338
US,Wyoming Basin shrub steppe,196427,11398,43350,27760,153077,168667,344391013.60199973,392069959.39254787,0.04524314141057341340,0.03985531330319950368
US,,4381544,140623,625487,,3756057,,442042813.52290425,,0.04737046084029553338,0.00000000000000000000
UY,Atlantic Coast restingas,104,22,13,16,91,88,141397753.84615385,55484584.615384615385,0.06060606060606060606,0.05263157894736842105
UY,Espinal,96,35,11,16,85,80,187578000.00000000,168321600.00000000,0.00000000000000000000,0.00000000000000000000
UY,Humid Pampas,806,165,213,200,593,606,152897127.54342432,136429566.25310174,0.18887451487710219922,0.17616580310880829016
UY,Southern Cone Mesopotamian savanna,13,5,9,9,4,4,113689107.69230769,25674092.307692307692,0.00000000000000000000,0.00000000000000000000
UY,Uruguayan savanna,100324,2531,15621,10494,84703,89830,252710097.81109206,324767748.62246322,0.07562829497575744744,0.05104146146748089704
UY,,4790,971,1279,,3511,,217158247.01461378,,0.04813626265119723525,
UZ,Alai-Western Tian Shan steppe,2645,416,2063,1830,582,815,14325544.650283553875,25806226.389413988658,0.09957020057306590258,0.08381317978246960972
UZ,Badghyz and Karabil semi-desert,32,14,30,30,2,2,1817100.000000000000,1946700.000000000000,0.00000000000000000000,0.00000000000000000000
UZ,Central Asian northern desert,131,15,105,72,26,59,21392244.274809160305,54147077.862595419847,0.17647058823529411765,0.00000000000000000000
UZ,Central Asian riparian woodlands,310,89,254,230,56,80,18839659.354838709677,23887649.032258064516,0.03508771929824561404,0.02189781021897810219
UZ,Central Asian southern desert,4269,266,2977,2670,1292,1599,38245246.380885453268,57475267.463106113844,0.09235150528885272579,0.08779048321652526743
UZ,Gissaro-Alai open woodlands,1589,214,1221,1112,368,477,12314365.261170547514,38591275.015733165513,0.17889087656529516995,0.16142384105960264901
UZ,Lake,2,2,1,0,1,2,26352000.000000000000,316008000.00000000,0.00000000000000000000,0.00000000000000000000
UZ,Tian Shan montane steppe and meadows,1,1,1,1,0,0,0.00000000000000000000,0.00000000000000000000,,
VA,Italian sclerophyllous and semi-deciduous forests,1274,1033,1067,913,207,361,42747586.813186813187,84011996.232339089482,0.04978354978354978355,0.04599659284497444634
VC,Bahamian-Antillean mangroves,1582,164,417,298,1165,1284,138638466.75094817,202448252.84450063,0.07780320366132723112,0.07404744787922358016
VC,Caribbean shrublands,1689,358,680,498,1009,1191,143522728.24156306,208713548.84547069,0.10719640179910044978,0.09140518417462482947
